Serving HTTP on 0.0.0.0 port 9999 (http://0.0.0.0:9999/) ...
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/source.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/class.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/source.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/class.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/original/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:56] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 17:55:57] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:45] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:46] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:21:46] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/index.html HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:27:49] "GET /data/HumanEvalJava/evosuite_20min/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:51] "GET /data/HumanEvalJava/evosuite_20min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:53] "GET /data/HumanEvalJava/evosuite_20min/target/site/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:27:54] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:29:38] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:38] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:38] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:38] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:38] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:39] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:39] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:39] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:40] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:40] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:29:40] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 304 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:18] "GET /data/HumanEvalJava/evosuite_20min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:49] "GET /data/HumanEvalJava/evosuite_60min/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:51] "GET /data/HumanEvalJava/evosuite_60min/src/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:52] "GET /data/HumanEvalJava/evosuite_60min/src/test/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:30:56] "GET /data/HumanEvalJava/evosuite_60min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:05] "GET /data/HumanEvalJava/evosuite_120min/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:07] "GET /data/HumanEvalJava/evosuite_120min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:08] "GET /data/HumanEvalJava/evosuite_120min/target/site/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/sort.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/greenbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/down.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/report.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 19:31:09] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/jacoco-resources/package.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:11] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:11] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:12] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:12] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:12] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:12] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:12] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:12] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:12] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:12] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:13] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:13] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:14] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:14] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:14] code 404, message File not found
127.0.0.1 - - [14/May/2025 22:29:14] "GET /data/HumanEvalJava/evosuite_120min/target/site/jacoco/ HTTP/1.1" 404 -
127.0.0.1 - - [14/May/2025 22:29:18] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:19] "GET /data/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:23] "GET /data/HumanEvalJava/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:26] "GET /data/HumanEvalJava/evosuite_2/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 22:29:30] "GET /data/HumanEvalJava/evosuite_2/evosuite_generation_20250514_201807.log HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:12:59] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:03] "GET /data/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:06] "GET /data/HumanEvalJava/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:08] "GET /data/HumanEvalJava/evosuite_2/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:10] "GET /data/HumanEvalJava/evosuite_2/target/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:16] "GET /data/HumanEvalJava/evosuite_10/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:13:19] "GET /data/HumanEvalJava/evosuite_10/target/ HTTP/1.1" 200 -
127.0.0.1 - - [19/May/2025 12:19:36] "GET /data/HumanEvalJava/evosuite_10/ HTTP/1.1" 200 -
